Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,5.9349690447387795,5.963804721832275,5.884506491290553,5.963804721832275,237536000,0.0,0.0
2020-01-03 00:00:00-05:00,5.844233438817881,5.91209732246454,5.81937484385445,5.868346214294434,205384000,0.0,0.0
2020-01-06 00:00:00-05:00,5.775128603488166,5.8981779512429595,5.749027284163017,5.89295768737793,262636000,0.0,0.0
2020-01-07 00:00:00-05:00,5.921295338837738,6.010040281790685,5.876301509096684,5.964300632476807,314856000,0.0,0.0
2020-01-08 00:00:00-05:00,5.96007489141587,6.0167524399804355,5.920052874364095,5.975487232208252,277108000,0.0,0.0
2020-01-09 00:00:00-05:00,6.0617450225777345,6.113450745883059,5.987418163860891,6.041112422943115,255112000,0.0,0.0
2020-01-10 00:00:00-05:00,6.148252382379654,6.178579686055436,6.059259007093538,6.073428153991699,316296000,0.0,0.0
2020-01-13 00:00:00-05:00,6.156458316236707,6.288953925752314,6.1338366982954335,6.2638468742370605,319840000,0.0,0.0
2020-01-14 00:00:00-05:00,6.221089234322224,6.246445205302498,6.133835923434662,6.1470112800598145,359088000,0.0,0.0
2020-01-15 00:00:00-05:00,6.15968858757517,6.182061279281712,6.078649810796071,6.1045026779174805,263104000,0.0,0.0
2020-01-16 00:00:00-05:00,6.157949468694057,6.193994419240896,6.134582505212435,6.188028335571289,284192000,0.0,0.0
2020-01-17 00:00:00-05:00,6.207167801208955,6.214625522525774,6.149247540649398,6.196727275848389,253792000,0.0,0.0
2020-01-21 00:00:00-05:00,6.160186089168899,6.196976854432715,6.129361406762414,6.163417816162109,217916000,0.0,0.0
2020-01-22 00:00:00-05:00,6.20866005785512,6.303867986192193,6.189767541283975,6.217360496520996,239240000,0.0,0.0
2020-01-23 00:00:00-05:00,6.257382526569026,6.294172814743435,6.168637584590366,6.2857208251953125,244516000,0.0,0.0
2020-01-24 00:00:00-05:00,6.401064334103999,6.450781528296051,6.172366094269509,6.226557731628418,373512000,0.0,0.0
2020-01-27 00:00:00-05:00,5.922288718346262,6.021971543180985,5.772889179452869,5.971011638641357,470536000,0.0,0.0
2020-01-28 00:00:00-05:00,6.036886854345319,6.19647847807783,5.98368948838839,6.164162635803223,310976000,0.0,0.0
2020-01-29 00:00:00-05:00,6.149745001380459,6.185789943729785,6.0639828644708,6.103756904602051,258848000,0.0,0.0
2020-01-30 00:00:00-05:00,6.006062657393327,6.123892191463495,5.9511256737179945,6.11046838760376,290504000,0.0,0.0
2020-01-31 00:00:00-05:00,6.0647304937823465,6.076662661968528,5.835535286915037,5.877297401428223,370420000,0.0,0.0
2020-02-03 00:00:00-05:00,5.859149875876774,5.993634486380616,5.8529353441116,5.974245071411133,255564000,0.0,0.0
2020-02-04 00:00:00-05:00,6.115936005772914,6.162421462143294,6.065970375091948,6.143280029296875,271544000,0.0,0.0
2020-02-05 00:00:00-05:00,6.264094359762809,6.2742864375752365,6.15024236438546,6.233518600463867,208220000,0.0,0.0
2020-02-06 00:00:00-05:00,6.267823274549807,6.320274353027344,6.186784499679763,6.320274353027344,218284000,0.0,0.0
